number,name,addressStreet,addressParcel
4146,로또판매점,인천 부평구 안남로 279,인천 부평구 산곡동 119-51번지
4147,유진상사,인천 중구 축항대로 274,인천 중구 신흥동3가 53-3번지
4148,천하복권방,인천 중구 신포로 19,인천 중구 중앙동4가 2-25번지
4149,로또복권판매소,인천 계양구 계양산로 186,인천 계양구 임학동 28-1
4150,삼성로또명당,인천 계양구 하느재로 14,인천 계양구 계산동 926-27
4151,로또커피앤,인천 계양구 벌말로 575,인천 계양구 상야동 11-1번지
4152,팡스그랜드제과점,인천 계양구 효서로 393,인천 계양구 작전동 915-1번지
4153,초이스편의점,인천 계양구 주부토로472번길 51 선우아파트,인천 계양구 작전동 30-1
4154,용현시장로또복권,인천 미추홀구 독배로 420-1,인천 미추홀구 용현동 459-30
4155,로또,인천 미추홀구 동주길 110,인천 미추홀구 주안동 391-19
4156,로또명당,인천 남동구 호구포로 874,인천 남동구 구월동 1250
4157,무지개에서꿈을이루자,인천 남동구 남동대로733번길 3,인천 남동구 구월1동 1155번지
4158,복권방,인천 남동구 백범로 123,인천 남동구 만수1동 956-2번지
4159,대동슈퍼,인천 남동구 만수로 81,인천 남동구 만수2동 5-200번지
4160,정다운복권 조이마트,인천 부평구 충선로 171,인천 부평구 부개3동 12-198번지
4161,대박로또,인천 계양구 아나지로 417,인천 계양구 작전동 680-6번지
4162,버스표판매소,인천 미추홀구 아암대로 19-1 가로판매대13,인천 미추홀구 용현동 575-1
4163,대박로또방,인천 미추홀구 낙섬서로 46,인천 미추홀구 용현동 621-1
4164,우리복권,인천 남동구 논고개로123번길 17 아이플렉스,인천 남동구 논현동 632-2
4165,복복,인천 남동구 백범로422번길 6,인천 남동구 간석동 234-4
4166,세정로또,인천 부평구 경원대로 1262-1,인천 부평구 부평동 274-85번지
4167,주공부동산써브,인천 서구 원적로 105,인천 서구 가좌2동 72-18번지
4168,불로로또,인천 서구 검단로 851,인천 서구 불로동 179번지
4169,올림픽체육관앞매표소,인천 남동구 구월로 243,인천 남동구 구월2동 1244-12번지
4170,한일로또,인천 남동구 경인로 664-1,인천 남동구 간석동 73-4번지
4171,한국종합빌딩(복권),인천 남동구 경인로 530,인천 남동구 간석1동 558-1번지
4172,버스매표소,인천 남동구 인하로 485,인천 남동구 구월1동 1465-2번지
4173,로또-마트,인천 남동구 문화서로4번길 44,인천 남동구 구월3동 1407-10번지
4174,남동매표소,인천 남동구 매소홀로 1030,인천 남동구 만수6동 1049번지
4175,로또슈퍼,인천 부평구 경인로 1106,인천 부평구 일신동 105-2번지
4176,포시즌마전점,인천 서구 완정로10번길 6-6 두경플라자,인천 서구 마전동 1011-1
4177,종로복권,인천 서구 검단로 519,인천 서구 마전동 931-5번지
4178,노다지로또,인천 서구 완정로 179,인천 서구 왕길동 638-4
4179,로또복권,인천 서구 염곡로 343-4,인천 서구 신현동 141-8번지
4180,로또복권방,인천 서구 신현로 44,인천 서구 신현동 283번지
4181,당첨로또,인천 서구 승학로 245,인천 서구 심곡동 333-7
4182,해피데이로또복권,인천 계양구 경명대로 1037,인천 계양구 계산동 931-32번지
4183,로또명당 퍼니마트,인천 미추홀구 문학길 4,인천 미추홀구 문학동 355-12
4184,로또복권,인천 부평구 열우물로50번길 9-2,인천 부평구 십정동 397-20번지
4185,로또복권,인천 서구 중봉대로612번길 10-20 청라프라자,인천 서구 연희동 799-7
4186,대박복권방,인천 서구 대평로 3,인천 서구 심곡동 239-1번지
4187,삼성로또,인천 연수구 학나래로6번길 56,인천 연수구 선학동 407-3
4188,로또(복권방),인천 서구 신석로77번길 38,인천 서구 석남동 450-28번지
4189,찬스센터,인천 남동구 남동대로370번길 114 동보아파트상가,인천 남동구 논현동 563-2
4190,SK 복권방,인천 미추홀구 용정공원로 33 인천SKSkyVIEW,인천 미추홀구 용현동 664
4191,찬스센타백운점,인천 부평구 신촌로7번길 3,"인천 부평구 십정동 173-10,12번지"
4192,부자나라,인천 계양구 효서로112번길 3-1,인천 계양구 효성동 321-60번지
4193,행운복권방,인천 계양구 주부토로 530,인천 계양구 계산동 337-12번지
4194,복권왕국,인천 계양구 계산천동로 3,인천 계양구 계산동 956-30번지
4195,행운복권,인천 미추홀구 길파로35번길 2,인천 미추홀구 주안동 8-24
4196,로또복권방,인천 미추홀구 인하로 387,인천 미추홀구 주안동 1571-28
4197,복권나라,인천 미추홀구 토금북로 47,인천 미추홀구 용현동 577-75
4198,복권천국,인천 남동구 석산로 120,인천 남동구 간석동 342-6번지
4199,복권왕국,인천 부평구 경인로 931,인천 부평구 부평동 709-1
4200,행운복권방,인천 부평구 경인로 745,인천 부평구 십정동 577-13
4201,대박천하마트,인천 부평구 굴포로 48,인천 부평구 갈산동 367번지
4202,다운이앤씨,인천 부평구 평천로 102-1,인천 부평구 청천동 13-1
4203,복권마을,인천 부평구 마장로 424,인천 부평구 청천동 178-5번지
4204,용꿈돼지꿈,인천 부평구 동암남로 11,인천 부평구 십정동 514-14번지
4205,복권왕국,인천 부평구 부흥로 359 우편물취급국,인천 부평구 부평동 115-24
4206,복권천국,인천 부평구 평천로391번길 4,인천 부평구 삼산동 254-4번지
4207,대박나라복권방,인천 서구 가정로 120-1,인천 서구 가좌동 144-34번지
4208,노다지복권방,인천 연수구 앵고개로 256,인천 연수구 동춘동 936-5번지
4209,복권왕국,인천 남동구 백범로360번길 2,인천 남동구 간석동 114-6번지
4210,삼성포토랜드,인천 강화군 강화읍 북문길 6,인천 강화군 강화읍 관청리 465번지
4211,도깨비복권방,인천 계양구 봉오대로 677,인천 계양구 작전동 863-19
4212,규환복권,인천 미추홀구 제일로 46,인천 미추홀구 도화동 445-2
4213,미니24시,인천 미추홀구 경인로 437,인천 미추홀구 주안동 1005-10
4214,행운복권,인천 미추홀구 인하로 354,인천 미추홀구 주안동 1525-4
4215,갤럭시슈퍼,인천 남동구 남동대로921번길 1,인천 남동구 간석동 277-1번지
4216,로또생삼겹,인천 남동구 논고개로 77 에코타워,인천 남동구 논현동 746-4
4217,대박왕국,인천 남동구 구월말로 18,인천 남동구 구월동 1309-9
4218,행운마트,인천 동구 송림로 71-1,인천 동구 송림동 56-9번지
4219,행운복권마트,인천 부평구 수변로52번길 27,인천 부평구 부개동 492-8
4220,왕대박복권편의점,인천 부평구 동수천로 108,인천 부평구 부개동 106-19
4221,대한빌딩,인천 부평구 경원대로 1382,인천 부평구 부평동 534-27번지
4222,흥부네복권,인천 부평구 부흥로243번길 7,인천 부평구 부평동 65-115번지
4223,복권나라,인천 서구 완정로65번길 10 검단1차대주피오레아파트,인천 서구 마전동 1029-5
4224,신일사,인천 중구 참외전로 244-2,인천 중구 도원동 12-82번지
4225,라이프마트,인천 중구 연안부두로53번길 36,인천 중구 항동7가 58-98번지
4226,인천네트워크,인천 남동구 논고개로 333,인천 남동구 도림동 658-15
4227,시티라이프,인천 부평구 주부토로 265,인천 부평구 갈산동 108-11번지
4228,좋은터,인천 계양구 효서로 204,인천 계양구 효성동 195-19
4229,일공공안경콘택트,광주 동구 서석로85번길 8-13,광주 동구 대의동 2번지
4230,일공공일안경,광주 북구 동문대로 38,광주 북구 풍향동 494-16
4231,지에스(GS)25 신가부영점,광주 광산구 수등로 287,광주 광산구 신창동 1108-1번지
4232,GS25 두암타운점,광주 동구 밤실로 152-1,광주 동구 산수동 685
4233,노다지복권방백운점,광주 남구 서문대로 819-1 21세기편의점,광주 남구 주월동 369
4234,복권방,광주 동구 구성로 232,광주 동구 계림동 471-30번지
4235,대박이네,광주 동구 제봉로 84,광주 동구 서석동 50-4번지
4236,열린문고,광주 북구 양산로 60,광주 북구 양산동 906번지
4237,명당편의점,광주 서구 유림로98번길 39 모든빌딩,광주 서구 동천동 635
4238,복권마트,광주 북구 북문대로 89,광주 북구 운암동 67
4239,돼지의꿈,광주 북구 경열로 212,광주 북구 유동 10-38
4240,오천억복권방,광주 서구 상무대로 1087,광주 서구 화정동 782-14번지
4241,컴퓨터A/S,광주 광산구 월곡산정로 67,광주 광산구 월곡1동 61-19번지
4242,아스타,광주 서구 상무대로 917,광주 서구 쌍촌동 964-21번지
4243,대박복권전문점,광주 서구 금화로115번길 9 한국아파트,광주 서구 금호동 771
4244,로또일번지,광주 동구 무등로 410,광주 동구 계림동 519-10
4245,위드미,광주 동구 천변우로 431,광주 동구 금동 50
4246,충장인업사,광주 동구 제봉로 35,광주 동구 학동 110-15번지
4247,씨유 광주산수점,광주 동구 경양로 322,광주 동구 산수동 494-12
4248,시청슈퍼,광주 동구 무등로 309-1,광주 동구 계림동 560-18번지
4249,동원슈퍼,광주 남구 대남대로 277-1,광주 남구 월산5동 1053-22번지
4250,대중슈퍼,광주 남구 대남대로159번길 14,광주 남구 주월1동 1266-9번지
4251,노다지슈퍼,광주 동구 금남로 161-14,광주 동구 금남로5가 15
4252,중흥마트,광주 북구 문산로 30,광주 북구 문흥동 1011-1번지
4253,황금복권,광주 북구 서하로 359,광주 북구 문흥동 954-18번지
4254,햇살서점,광주 북구 용주로30번길 81,광주 북구 용봉동 1210-2
4255,라인복권방,광주 북구 문산로 77 문흥라인동산아파트,광주 북구 문흥동 972-4
4256,동양마트일곡점,광주 북구 일곡마을로 55,광주 북구 일곡동 848-1번지
4257,행운편의점,광주 북구 면앙로 36,광주 북구 문흥동 938-3번지
4258,백송마트,광주 광산구 월계로 110,광주 광산구 월계동 771-8번지
4259,우리동네마트(무한유통),광주 광산구 장신로 68,광주 광산구 장덕동 1657
4260,또또슈퍼,광주 광산구 상무대로 263,광주 광산구 소촌동 528-3
4261,동광슈퍼,광주 서구 천변좌로 228,광주 서구 양동 5-249번지
4262,해태슈퍼,광주 서구 경열로 62,광주 서구 농성동 626-4번지
4263,우미슈퍼,광주 서구 풍암순환로 183,광주 서구 풍암동 1132번지
4264,씨유(CU)화목화성점,광주 서구 쌍촌로 29,광주 서구 쌍촌동 1197-9번지
4265,대주마트,광주 서구 상무공원로 92,광주 서구 치평동 1168-11번지
4266,현대슈퍼,광주 서구 상무대로 871,광주 서구 쌍촌동 970-24번지
4267,역전복권방,광주 광산구 상무대로 208,광주 광산구 송정동 1003-189
4268,24시편의점,광주 동구 충장로 101-6,광주 동구 충장로1가 8-2번지
4269,홀인원,광주 북구 삼정로 86-1,광주 북구 두암동 935-8번지
4270,해피+24시편의점,광주 북구 하서로 330,광주 북구 양산동 296번지
4271,자유마켓,광주 서구 화운로304번길 15,광주 서구 광천동 650-312번지
4272,동키호테편의점,광주 서구 풍금로38번길 23,광주 서구 풍암동 935-7
4273,맑은샘,광주 동구 중앙로 163,광주 동구 충장로4가 29-2번지
4274,천재일우,광주 동구 밤실로 27-1,광주 동구 지산동 706-22번지
4275,광주도서유통,광주 남구 봉선1로 79 북소리,광주 남구 봉선동 1037-7
4276,홍삼나라,광주 남구 봉선중앙로 70-2 망이와몽이,광주 남구 봉선동 1040-12
4277,천국열쇠,광주 북구 북문대로 157,광주 북구 운암동 1040-10번지
4278,태양복권방,광주 북구 양산택지로 17,광주 북구 양산동 1016
4279,길벗,광주 북구 송월로 26,광주 북구 오치동 1039-11번지
4280,시네월드일곡점,광주 북구 설죽로 514,광주 북구 일곡동 830-2
4281,알리바이 첨단2지구점,광주 북구 첨단연신로91번길 38,광주 북구 신용동 693
4282,SM정보통신,광주 북구 동림용산로 18,광주 북구 동림동 1160-1번지
4283,당첨복권방,광주 북구 안산로 30,광주 북구 오치동 919-1
4284,영화마을운남점,광주 광산구 하남대로 299,광주 광산구 신가동 910-3번지
4285,알리바이(동천점),광주 서구 하남대로 688,광주 서구 동천동 622
4286,근영서림,광주 서구 화개1로79번길 8,광주 서구 금호동 240-30
4287,버블샵카페 고래의꿈,광주 광산구 목련로273번길 88,광주 광산구 운남동 776-3번지
4288,알리바이(쌍촌점),광주 서구 내방로 258,광주 서구 쌍촌동 249-8
4289,장고분로또(토토편의방),광주 광산구 월계로 144,광주 광산구 월계동 767-3번지
4290,알리바이,광주 광산구 수등로 253,광주 광산구 신가동 986-4번지
4291,영화복권(버들점),광주 서구 상무버들로 32,광주 서구 유촌동 865-3번지
4292,다운다운,광주 남구 월산로 147-1 송경언산부인과,광주 남구 월산동 377-1
4293,노다지복권방,광주 북구 서하로 457-1,광주 북구 각화동 503-31
4294,대박찬스,광주 북구 서하로 196,광주 북구 오치동 776-7번지
4295,복권나라,광주 북구 동문대로134번길 5,광주 북구 두암동 840-9
4296,탑할인마트,광주 서구 금화로73번길 6-1,광주 서구 금호동 756-9
4297,천하명당복권방,광주 서구 풍암순환로 5,광주 서구 풍암동 1102번지
4298,1등로또복권,광주 서구 무진대로 904,광주 서구 광천동 49-1번지
4299,로또꽃방,광주 서구 상무버들로40번길 13,광주 서구 유촌동 859
4300,새상무복권,광주 서구 치평로 30,광주 서구 치평동 1178-1
